									事业部-SoldItem周报																						
1463583818	203875897	Y	2014/8/27	GK Vintage Short Lace Evening Dresses Sweetheart A-Line Ivory Formal Evening Party Gown CL6126	0	0	1	Y	ff8080813479dc1401348df7629526e4	pj_fashion	N	N	ff80808143cdfa4a0143df6c37c63a95	ReinaLatina	N	bm|00 Wholesale Test p PS MAC|3082558603|paid_search|adcenter|wholesale lots|00 Wholesale Test PS MAC|bing||00||www	End Consumer	Others	US	002	002009	002009001	002009001	Evening Dresses	seo|||organic|google|https	163.84	4	4	163.84	163.84	163.84	
1463583945	166050017	N	2014/8/27	Imperial Crown Five-pointed Star Pierced Peach Heart Crosses Bookmarks Creative Metal Stationery Kids Gifts Wedding Favors	0	0	1	Y	ff808081321fe2be0132203c6dcc04ba	aixinjllj	N	N	ff8080814710e4f4014745b3949a6a0e	Linnepin	N	bm|00 DHgate e PS AW|39043431912|paid_search|adwords|dhgate|00 DHgate PS AW|HC|c|Exact|	Reseller	Others	NL	002	002010	002010006	002010006	Bookmarks		32.55	1	30	32.55	32.55	32.55	
1463584139	205501145	Y	2014/8/27	2014 Short Mini Sheer Sweetheart Homecoming Dresses Crystal Beads Applique Pleated Sash Backless Sleeveless Tiers Party Prom Cocktail Dress	0	0	1	Y	ff8080812bae9597012bcc6361ed5fa7	huifangzou	N	N	ff80808147a151490147a2d3fd8024b6	randhilay	Y	bm|00 DHgate e PS AW|23678861952|paid_search|adwords|dhgate.com.|00 DHgate PS AW|HC|c|Exact|	End Consumer	Others	NL	002	002009	002009006	002009006	Homecoming Dresses	bm|00 DHgate e PS AW|23678861952|paid_search|adwords|dhgate.com.|00 DHgate PS AW|HC|c|Exact|	146.6	1	1	146.6	146.6	146.6	
1463584231	181548761	N	2014/8/27	Vintage 2014 Lace Wedding Dresses Champagne Sweetheart Ruffles Bridal Gown Cap Sleeve Deep V neck Layered Reem Acra Lace Bridal Gowns	0	0	1	Y	ff80808142554eaa01432cc780e83a68	dresslee	N	N	ff80808147e819d401481325269f0318	ctobin2	Y	bm|aff|cj|2203897	End Consumer	Others	US	002	002001	002001001	002001001	A-Line Wedding Dresses	bm|aff|cj|2203897	155.52	1	1	155.52	155.52	155.52	
1463584582	189164928	N	2014/8/27	Hot sale Free Shipping Best Selling Satin Sheath F...	0	0	0	Y	ff80808136b052f90136b0f53bc203fa	homehome	N	N	ff80808147f315860148132743822e19	allyhallknowsall	Y			Others	US	002	002009	002009001	002009001	Evening Dresses		69	1	1	69	69	69	
1463584930	161027872	N	2014/8/27	Free delivery new arrival Metallic to bolero accen...	0	0	1	N	ff8080813e4ab64b013e6ef876c36516	wedding_mall	N	N	ff80808146a2bda50146e5e7baea4e83	zimmsgirl	N	seo|||organic|google|https|www	4	Others	US	002	002008	002008006	002008006	Bridal Wraps & Jackets		75.39	2	2	49.76	49.76	75.39	
1463585011	162049570	N	2014/8/27	2013 Beautiful Sexy Beach Wedding Dresses Pleat Br...	0	0	1	Y	ff8080813e830d6e013e8f012cf725c7	wonderful_dress	N	N	ff80808147ab16690147c622377319f5	yonycake	Y		4	Others	ET	002	002001	002001001	002001001	A-Line Wedding Dresses		193.19	1	1	193.19	193.19	193.19	
1463585107	197614867	N	2014/8/27	2014 New Fashion Homecoming Dresses Sexy Deep V Ne...	0	0	1	Y	ff8080813a736b7b013a87fe1a9b221e	laferdresses	N	N	ff80808147f31586014812863c2f226b	Hannahmae	Y	bm|00 DHgate e PS AW|25396030152|paid_search|adwords|dhgate.com.|00 DHgate PS AW|HC|m|Exact||m.dhgate.com	4	Others	US	002	002009	002009006	002009006	Homecoming Dresses	bm%7C00%20DHgate%20e%20PS%20AW%7C25396030152%7Cpaid_search%7Cadwords%7Cdhgate.com.%7C00%20DHgate%20PS%20AW%7CHC%7Cm%7CExact%7C|m.dhgate.com	112.5	1	1	112.5	112.5	112.5	
1463585304	177433187	Y	2014/8/27	Freeshipping Glow Stick,light stick,fluorescent bracelets ,Wholesale :100pcs / lot	0	0	0	Y	ff8080813d66c57a013d6cc7946a4b69	hxz888	N	N	ff80808147a068520147bbe9b71c626a	efequeen	N	bm|105008000000 Cell Phones Unlocked Cheap PS MAC|3364857713|paid_search|adcenter|cheap unlocked cell phones|105008000000 Cell Phones PS MAC|bing||105008000000||www	Reseller	Others	NG	002	002010	002010165	002010165	Wedding Decorations	bm|00 DHgate e Others PS MAC|1691115947|paid_search|adcenter|dhgate com|00 DHgate Others PS MAC|bing||00|	270	24	2400	270	270	270	
1463585336	182298160	N	2014/8/27	Cheap in Stock Hot Sexy Strapless Beaded Silver Colorful Elastic Satin Mermaid Satin Bridesmaid Evening Prom Dresses under $100.00 LFC035	0	0	1	N	ff8080811f457b8c011f56709bc04543	babyonline	N	N	ff80808147a151490147a2d3fd8024b6	randhilay	Y	bm|00 DHgate e PS AW|23678861952|paid_search|adwords|dhgate.com.|00 DHgate PS AW|HC|c|Exact|	End Consumer	Others	NL	002	002009	002009001	002009001	Evening Dresses	bm|00 DHgate e PS AW|23678861952|paid_search|adwords|dhgate.com.|00 DHgate PS AW|HC|c|Exact|	87.76	1	1	56.03	56.03	87.76	
1463585456	181813513	N	2014/8/27	Custom Made 2014 Beautiful Court Train Illusion Transparent Back Beaded Lace Mermaid Wedding Dresses Bridal Gowns d41	0	0	1	Y	ff808081316548ce01316939a8b021c0	elegantdresses	N	N	ff80808146800c59014681ba559725f8	jjbeata	N	bm|00 DHgate e PS MAC|3083680857|paid_search|adcenter|dhgate com|00 DHgate PS MAC|bing||00|	End Consumer	Others	US	002	002001	002001004	002001004	Mermaid Wedding Dresses	bm|00 DHgate e PS AW|23678861952|paid_search|adwords|dhgate|00 DHgate PS AW|HC|t|Exact|	124.6	1	1	124.6	124.6	124.6	
1463585801	195381645	N	2014/8/27	Free shipping lady Fascinator party cocktail dress up with hair clip mini top hat flower design 13cm diameter	0	0	1	Y	ff80808145112c1e0145172f089a084c	charlieshan888	N	N	ff80808147e8867a0148133795f17a9f	alikite	Y	seo|||organic|google||www	End Consumer	Others	US	002	002008	002008003	002008003	Tiaras & Hair Accessories	seo|||organic|google||www	49.14	18	18	49.14	49.14	49.14	
1463585899	170550652	N	2014/8/27	2013 New Arrival Short Front Long Back White Wedding Dresses Ruffles Destination Simple Hi Lo Summer Beach Bridal Gowns P4707	0	0	1	Y	ff8080811a95f1f6011aa05de2896f5c	earlybirdno1	N	N	ff80808147a155380147d2dffd6537d5	Eldaisha	N		End Consumer	Others	US	002	002001	002001001	002001001	A-Line Wedding Dresses	bm|00 DHgate e PS AW|23678861952|paid_search|adwords|dhgate.com.|00 DHgate PS AW|HC|t|Exact|	144.11	1	1	144.11	144.11	144.11	
1463585972	199511284	Y	2014/8/27	Elegant A-Line Bridesmaid Dresses Custom Made Crew Lace Applique Pearls Ruffles Floor-Length Gorgeous Chiffon 2014 New Maid of Honor Dress	0	0	1	Y	ff80808137a2709e0137cb17821f3221	yoursexy_cute	N	N	ff80808147e819d40148133e167d05a7	Shay86	Y		End Consumer	Others	US	002	002113	002113002	002113002	Bridesmaid Dress		109	1	1	109	109	109	
1463586019	191993596	Y	2014/8/27	2014 Best Discount Empire Beach Bridesmaid Dresses Lace Chiffon Cap Sleeve Pleated Dark Navy Sash Hollow Back Prom Gowns Under $100 JH5427	0	0	1	Y	ff808081206c63eb01207fbc8aa35e26	one-stopos	N	N	ff80808147e886830148133f93d7739b	MadiLeigh421	Y	bm|191993596|002013-Bridesmaids'|www	End Consumer	Others	US	002	002113	002113002	002113002	Bridesmaid Dress	bm|191993596|002013-Bridesmaids'|www	84.52	1	1	84.52	84.52	84.52	
1463586048	196435737	N	2014/8/27	2014 Mother of the Bride/Groom Dresses Janique Sheer Crew Neck Half Long Sleeves Sequins Purple Knee Length Evening Dresses CPS032	0	0	1	N	ff8080811f5fddde011f6418cfbd0f97	allanhu	N	N	ff80808147e819c101481341032e0b9f	shana 321	Y	bm|00 DHgate e PS AW|23678861952|paid_search|adwords|dhgate|00 DHgate PS AW|HC|c|Exact|	End Consumer	Others	SK	002	002003	002003	002003	Mother of the Bride Dresses	bm|00 DHgate e PS AW|23678861952|paid_search|adwords|dhgate|00 DHgate PS AW|HC|c|Exact|	151.13	1	1	99.99	99.99	151.13	
1463586249	201813084	N	2014/8/27	2014 New White/Ivory 2T Exquisite Beaded Edge Veil Beaded Wedding Veil With Comb	0	0	1	Y	ff80808146a2ceb10146dcf376654f46	anniesbridal	N	N	ff80808147e819da0148134680fe0396	AmandaBoggs	Y	seo|||brand|bing|dhgate	End Consumer	Others	US	002	002008	002008002	002008002	Bridal Veils	seo|||brand|bing|dhgate	15.91	1	1	15.91	15.91	15.91	
1463586334	190176095	Y	2014/8/27	Vestidos Formales 2014 Elegant Light Yellow Long Sleeves Chiffon Bridesmaid Dresses Ruffles Beaded Floor Length Sheer Lace Prom Gowns	0	0	1	Y	ff8080812e32cde8012e56766b9646ef	dress_beautiful	N	N	ff808081445e5e870144653f62a85e96	Aliciukina	N	bm|00 DHgate e PS AW|23678861952|paid_search|adwords|dhgate|00 DHgate PS AW|HC|t|Exact||www	End Consumer	Others	ES	002	002113	002113002	002113002	Bridesmaid Dress	bm|00 DHgate e PS AW|23678861952|paid_search|adwords|dhgate|00 DHgate PS AW|HC|t|Exact|	109	1	1	109	109	109	
1463586556	187028765	Y	2014/8/27	2014 Graduation Dresses V-neck Short Sleeves Hi Low Blushing Pink Chiffon Miranda Kerr Prom Dresses	0	0	1	Y	ff8080812766c79f012769f9950072ad	garmentfactory	N	N	ff808081451c557201452e2aa2c108e3	MJoannV	Y	seo|||brand|bing|dh gate|www	End Consumer	Others	US	002	002009	002009009	002009009	Graduation Dresses		460.76	4	4	460.76	460.76	460.76	
1463586815	198833479	N	2014/8/27	2014 New-Arrival!! Hot Sole!!! Charming A-Line Crew Long Evening Dresses Beads Chiffon Backless Sweep Train Evening Party Dresses	0	0	0	Y	ff80808146a2cfda0146fffed4097e5b	star_promdress	N	N	ff8080813e45ed4e013e5c52cd34217b	Isabel Benito	N		End Consumer	Others	US	002	002009	002009001	002009001	Evening Dresses	bm|00 DHgate e PS AW|23678861952|paid_search|adwords|dhgate|00 DHgate PS AW|HC|c|Exact|	109.41	1	1	109.41	109.41	109.41	
1463586816	182295247	N	2014/8/27	Vestidos De Fieata Sexy Shiny Summer Evening Gowns High Neck Crystal Beaded White Chiffon Backless Long Floor Length Prom Dresses BO4473	0	0	1	N	ff8080811f457b8c011f56709bc04543	babyonline	N	N	ff8080813e45ed4e013e5c52cd34217b	Isabel Benito	N		End Consumer	Others	US	002	002009	002009001	002009001	Evening Dresses	bm|00 DHgate e PS AW|23678861952|paid_search|adwords|dhgate|00 DHgate PS AW|HC|c|Exact|	133.32	1	1	113.35	113.35	133.32	
1463586970	185570318	N	2014/8/27	Free Shipping wedding shoes crystal shoes women high heels rhinestone high heel shoes platform pumps 4 Inches Party prom heels	0	0	0	Y	ff8080812884b55301288af504af7b60	nancy1984	N	N	ff80808147a151490147a29b8b281e99	Vicki Neuenschwander	N	seo|||organic|google|cheap crystal shoes|www	End Consumer	Others	US	002	002008	002008011	002008011	Wedding Shoes	seo|||organic|google|crystal shoes|www	71.6	1	1	71.6	71.6	71.6	
1463586988	187461101	N	2014/8/27	New Hot Sale Elegant Chiffon Applique Long Pleat Collar long Sleeves Mother Of the Bride Pant Suits with jacket Mother	0	0	1	Y	ff8080811e00fc9b011e11cf7c88087b	aliza327	N	N	ff80808147e885700148135e087c0752	Donna Kaplan	Y		End Consumer	Others	US	002	002003	002003	002003	Mother of the Bride Dresses		130.69	1	1	130.69	130.69	130.69	
1463587165	184285586	N	2014/8/27	Katie May New Design 2014 Sexy Backless Wedding Dresses Lace Spaghetti Sheath Garden Beach Sheer Bridal Party Gowns Free Shipping Best Sale	0	0	1	Y	ff8080814159f1810141aaa877fd4e02	gaogao8899	N	N	ff80808147e819d201481050b1404b07	nicoleescott	Y		End Consumer	Others	US	002	002001	002001003	002001003	Sheath Wedding Dresses		169.89	1	1	169.89	169.89	169.89	
1463587203	199379612	N	2014/8/27	1 Tier High End White Ivory Bridal Wedding Veil Swarovski Crystal Beaded Edge Veil	0	0	1	Y	ff80808146a2ceb10146d0ab33563bf3	topdress2015	N	N	ff80808147e886930148136696cb7d93	Kwinn17	Y	seo|||organic|google||www	End Consumer	Others	US	002	002008	002008002	002008002	Bridal Veils	seo|||organic|google||www	15.99	1	1	15.99	15.99	15.99	
1463587309	170675985	N	2014/8/27	2014 New Arrival Sexy Prom Dresses Jewel Neck Illusion Frong Long Sleeves Glitz Crystal Beaded Sheath Champagne Short Cocktail Gown C128	0	0	1	Y	ff808081206c63eb01207fbc8aa35e26	one-stopos	N	N	ff80808147e8869301481369f8a57e3d	mama rautio	Y	seo|||organic|google|https|www	End Consumer	Others	US	002	002009	002009002	002009002	Prom Dresses	seo|||organic|google|https|www	129.79	1	1	129.79	129.79	129.79	
1463587393	202463259	N	2014/8/27	Bridal Accessories Hot Sale Free Shipping Dazzling Wedding Sash Belt High Quality Fashion W20140070 Cheap 2014 New Arrival Shiny Modern	0	0	1	Y	ff80808147102daf014756c853a860f3	in_love	N	N	ff80808147a068500147c28b40414ddd	ladydiane55	N	seo|||organic|google|https|www	End Consumer	Others	US	002	002008	002008014	002008014	Bridal Sashes & Belts	seo|||organic|google|https|www	11.37	1	1	11.37	11.37	11.37	
1463587565	183832383	N	2014/8/27	2014 Free Shipping Hot Sale Long Sleeve Knee-length Fashion Lace Grey Mother Of The Bride Dresses	0	0	1	Y	ff8080813bdf3463013bef4c673f61fb	weddingpalace	N	N	ff80808147e8867a0147ef4f9e6127a2	CharisG	N	seo|||organic|google|https|www	End Consumer	Others	UK	002	002003	002003	002003	Mother of the Bride Dresses	seo|||organic|google|https|www	120.75	1	1	120.75	120.75	120.75	
1463587611	182209918	Y	2014/8/27	Charming Sequins Sweetheart Short Cocktail Dresses Navy Blue Chiffon Knee Length A-Line Party Prom Gown CL6035	0	0	1	N	ff8080813479dc1401348df7629526e4	pj_fashion	N	N	ff80808147e819d2014813691fd5081d	anayasmin	Y	bm|aff|cj|2476885	End Consumer	Others	US	002	002009	002009004	002009004	Cocktail Dresses	bm|aff|cj|3928328	142.36	4	4	101.72	101.72	142.36	
1463587650	181813513	N	2014/8/27	Custom Made 2014 Beautiful Court Train Illusion Transparent Back Beaded Lace Mermaid Wedding Dresses Bridal Gowns d41	0	0	1	Y	ff808081316548ce01316939a8b021c0	elegantdresses	N	N	ff80808147e819bf014813778af70c9f	The_Mrs	Y		End Consumer	Others	US	002	002001	002001004	002001004	Mermaid Wedding Dresses		124.6	1	1	124.6	124.6	124.6	
1463587671	193863088	Y	2014/8/27	Hot Sale Elegant A-line Floor-length Chapel Train Jewel Sleeveless Lace Tulle Sash White Ivory Church Wedding Dresses	0	0	1	Y	ff8080814159f18101416c8aeb5414f1	chnangel	N	N	ff8080812d795383012d7fa8e4e01205	kaseychloe	N	bm|28000000 Children Clothing Kid KC PS AW|6143287436|paid_search|adwords|wholesale kids clothing||BYB	Purchase for company	银牌	UK	002	002001	002001001	002001001	A-Line Wedding Dresses		169.32	1	1	169.32	169.32	169.32	
1463587774	184049632	Y	2014/8/27	LK Sexy V Neck Lace Upper Body Evening Dresses Elegant Empire Waist Chiffon A Line Full Length Half Sleeve Prom Gowns Pregnant Women Dres	0	0	1	Y	ff80808142554e140142f9df5cf869c9	ontiming	N	N	ff80808147a068530147a7589cc52095	megrae	Y	seo|||organic|google|https|www	End Consumer	Others	US	002	002009	002009001	002009001	Evening Dresses	bm|00 DHgate e PS AW|23678861952|paid_search|adwords|dhgate|00 DHgate PS AW|HC|c|Exact|	139.78	1	1	139.78	139.78	139.78	
1463587910	194812112	N	2014/8/27	Turquoise 2014 Vintage Elegant Lace Tulle Applique Crew praty dresses Bridesmaid gowns covered Button Custom A-Line Prom Dresses diyouth	0	0	1	Y	ff80808145fefb26014627c9b92d34d2	diyouth	N	N	ff80808147e819bf0148138197ee0dcf	dynamo70	Y	seo|||organic|google|https	End Consumer	Others	US	002	002009	002009002	002009002	Prom Dresses	seo|||organic|google|https	102.27	1	1	102.27	102.27	102.27	
1463587961	142364470	N	2014/8/27	Hot Sale-Free shipping-100pcs Mini Acrylic Clear Blue Baby Pacifier Baby Shower Favors~Cute Charms	0	0	0	Y	ff80808131f618fe01321f95405c235b	loveweddingfavors	N	N	ff80808143b425950143bbdaa77f354f	kpultz	N	seo|||organic|google||www	End Consumer	Others	DK	002	002010	002010166	002010166	Wedding Party Gifts		10.23	1	100	10.23	10.23	10.23	
1463588077	170887059	N	2014/8/27	2014 Hot sale Super sexy deep V neck long sleeves sheath wedding dresses sequins beaded summer side slit bridal gowns High quality ID1203	0	0	1	Y	ff80808114716b51011471a63f02419a	promotionspace	N	N	ff80808142575a9f01425812549f156c	TutuCuteCo	N		Purchase for company	Others	US	002	002001	002001003	002001003	Sheath Wedding Dresses		166.4	1	1	166.4	166.4	166.4	
1463588079	178258670	N	2014/8/27	2014 New Lovely New Tulle Ruffled Handmade flowers One-shoulder Flower Girls' Dresses Girl's Pageant Dresses	0	0	1	Y	ff80808124e86d140124fab25e3e36fa	hjklp88	N	N	ff80808142575a9f01425812549f156c	TutuCuteCo	N		Purchase for company	Others	US	002	002114	002114001	002114001	Flower Girls' Dresses		85	1	1	85	85	85	
1463588370	161201710	N	2014/8/27	Janique 2014 Black Formal Evening Gowns Sheer Crew High Neck Half Long Sleeves Mermaid Sweep Train Appliques Lace Beaded Peplum Stain Dress	0	0	1	N	ff8080813a06bcdc013a209c788823d4	olesa	N	N	ff80808147e819c101481391790313f1	sumaya80	Y		End Consumer	Others	QA	002	002009	002009001	002009001	Evening Dresses		132.02	1	1	124.16	124.16	132.02	
1463588550	201364847	N	2014/8/27	Wholesale - 2014 Best Selling Lace Crystal Rhinestone Bridal Gloves Ivory Color Bridal Accessories Free Shipping In Stock	0	0	1	Y	ff8080811f457b8c011f56709bc04543	babyonline	N	N	ff8080814767df9801478978994c670c	CharPickett	N	seo|||organic|aol|Wholesale - Gorgeous Beaded Pnina Tornai Ball Gown Bling Wedding Dresses 4019 Satin Sweetheart Jeweled Corset|www	End Consumer	Others	US	002	002008	002008001	002008001	Bridal Gloves		20.46	1	1	20.46	20.46	20.46	
1463588595	177446909	N	2014/8/27	(6PCS=one box)Washing Cleaning Bath Body Heart Rose Flower Paper Petals Soap Gift Organtic Wedding Gift Favor Mulit Color Soap L454	0	0	1	N	ff80808131e0c7410131f1a941891a69	dhgatc	N	N	ff8080814710ead201475b552bc654b2	sweetbeee	N		4	Others	US	002	002010	002010173	002010173	Wedding Favors	bm|00 DHgate e PS AW|23678861952|paid_search|adwords|www dhgate com|00 DHgate PS AW|HC|c|Exact|	21.69	60	60	15.6	15.6	21.69	
1463588596	186014836	N	2014/8/27	Customizable Hollow Pearl Wedding Invitation Card With Rhinestone Wedding Supplies Free Shipping HQ0058	0	0	1	Y	ff8080813bdf34ec013bf17bb4df6c14	my_shop	N	N	ff8080814710ead201475b552bc654b2	sweetbeee	N		4	Others	US	002	002010	002010164	002010164	Wedding Invitations	bm|00 DHgate e PS AW|23678861952|paid_search|adwords|www dhgate com|00 DHgate PS AW|HC|c|Exact|	54	50	50	54	54	54	
1463588694	201408876	Y	2014/8/27	2014 Elie Saab Spring Peplum Applique Sheer Prom Dress Sheath/Column One Shoulder Long Sleeve With Sash Split Front Sweep Train Evening Gown	0	0	0	N	ff808081193cc9d70119406d874c64d4	amneh325	N	N	ff80808147e819c101481391790313f1	sumaya80	Y		End Consumer	Others	QA	002	002009	002009001	002009001	Evening Dresses		165.77	1	1	141.97	141.97	165.77	
1463588769	182720044	N	2014/8/27	2014 Spring Garden Sheath Bridal Gowns Julie Vino Applique Lace Long Sleeves Wedding Dresses For Bride Covered Button Sweep Train DX509	0	0	1	N	ff80808142554eaa0142f9cee6106a0f	kerenwedding	N	N	ff80808147e886960148139a33f40132	Hanakie	Y	bm|00 DHgate e PS AW|23678861952|paid_search|adwords|dhgate south africa|00 DHgate PS AW|HC|c|Exact|	End Consumer	Others	ZA	002	002001	002001003	002001003	Sheath Wedding Dresses	bm|00 DHgate e PS AW|23678861952|paid_search|adwords|dhgate south africa|00 DHgate PS AW|HC|c|Exact|	216.87	1	1	169.39	169.39	216.87	
1463588787	117236752	N	2014/8/27	FREE SHIPPING,14-19cm cocktail feather for fascinator/sinamay hat/party mask/wedding hat,8 colors.yello is out of stock.	0	0	0	Y	ff80808131e0c7410131e52afa4027ef	qescgroup	N	N	ff808081429ec0010142bd362a1c443e	anyfree	N		Reseller	Others	UK	002	002008	002008003	002008003	Tiaras & Hair Accessories	bs|dailydeals|bs004dailydeals20140826|edm|lp|20140826|head|logo	43.18	1	200	43.18	43.18	43.18	
1463589171	177185465	N	2014/8/27	2014 Dazzing Crystal Prom dress Gorgeous Homecoming Dresses Sexy Jewel Beads Backless Tulle Short Mini Long Sleeves Sheath Cocktail dresses	0	0	1	Y	ff80808132a53f700132b960d49864f4	orient2012	N	N	ff80808147e88570014813acec0a0e60	mperko2	Y		End Consumer	Others	US	002	002009	002009004	002009004	Cocktail Dresses		131.4	1	1	131.4	131.4	131.4	
1463589208	201854003	Y	2014/8/27	New Arrival Cheap Long Prom Dress Under 100 Sweetheart One-Shoulder Sleeveless A-Line Floor Length Pleat Crystal Beads Chiffon Gown UK 2015	0	0	1	Y	ff8080813a06bcdc013a209c788823d4	olesa	N	N	ff80808147e8867e0148137c11e97e9c	LuzSolano	Y	bm|00 DHgate e PS AW|23678861952|paid_search|adwords|d h gates|00 DHgate PS AW|HC|c|Exact|	End Consumer	Others	MX	002	002009	002009002	002009002	Prom Dresses	bm|00 DHgate e PS AW|23678861952|paid_search|adwords|d h gates|00 DHgate PS AW|HC|c|Exact|	70.3	1	1	70.3	70.3	70.3	
1463590264	179700988	N	2014/8/27	Multi Pearls Short Wedding Veils Birdcage Veil Head Pieces Wedding Fascinator Head Cap Short White Ivory 2 Colors Blusher Veil	一键达	0	1	Y	ff8080812a45e246012a56cc55d91246	lindabridal	N	N	ff80808147e885700148101a28e0436c	Irinas	Y	bm|00 DHgate Sitelink Wedding PS AW|23678861952|paid_search|adwords|dhgate.com.|00 DHgate PS AW|DLL||www	End Consumer	Others	CA	002	002008	002008002	002008002	Bridal Veils		14.31	1	1	14.31	14.31	14.31	
1463590265	200531980	N	2014/8/27	2014 White High Quality Elegant Lace Mermaid Wedding Dresses Gowns Long Sleeve Bateau Backless Hollow Floor Length Beach Dress Gown GM030	0	0	1	Y	ff80808146a2ceb10146d0ab33563bf3	topdress2015	N	N	ff80808147e885700148101a28e0436c	Irinas	Y	bm|00 DHgate Sitelink Wedding PS AW|23678861952|paid_search|adwords|dhgate.com.|00 DHgate PS AW|DLL||www	End Consumer	Others	CA	002	002001	002001004	002001004	Mermaid Wedding Dresses		179	1	1	179	179	179	
